       2.5492604   1.2410861e-05   3.7232583e-05    0.0012410861   1.4760282e-06   4.4280847e-06   0.00014760282
       2.6706455   1.3357973e-05   4.0073919e-05    0.0013357973   1.6517652e-06   4.9552955e-06   0.00016517652
       2.7978106   1.4277437e-05   4.2832310e-05    0.0014277437   1.8409682e-06   5.5229045e-06   0.00018409682
       2.9310300   1.5153338e-05   4.5460014e-05    0.0015153338   2.0431115e-06   6.1293344e-06   0.00020431115
       3.0705929   1.5969219e-05   4.7907658e-05    0.0015969219   2.2572799e-06   6.7718396e-06   0.00022572799
       3.2168016   1.6708184e-05   5.0124551e-05    0.0016708184   2.4820696e-06   7.4462088e-06   0.00024820696
       3.3699722   1.7353035e-05   5.2059106e-05    0.0017353035   2.7154818e-06   8.1464455e-06   0.00027154818
       3.5304363   1.7886354e-05   5.3659063e-05    0.0017886354   2.9547871e-06   8.8643612e-06   0.00029547871
       3.6985409   1.8290551e-05   5.4871654e-05    0.0018290551   3.1963637e-06   9.5890911e-06   0.00031963637
       3.8746498   1.8547888e-05   5.5643665e-05    0.0018547888   3.4355011e-06   1.0306503e-05   0.00034355011
       4.0591431   1.8640470e-05   5.5921409e-05    0.0018640470   3.6661656e-06   1.0998497e-05   0.00036661656
       4.2524228   1.7850079e-05   5.3550237e-05    0.0017850079   3.7342546e-06   1.1202764e-05   0.00037342546
       4.4549050   1.7605769e-05   5.2817306e-05    0.0017605769   3.9240439e-06   1.1772132e-05   0.00039240439
       4.6670289   1.7140428e-05   5.1421285e-05    0.0017140428   4.0764552e-06   1.2229366e-05   0.00040764552
       4.8892531   1.6437446e-05   4.9312337e-05    0.0016437446   4.1774122e-06   1.2532237e-05   0.00041774122
       5.1220589   1.7319205e-05   5.1957615e-05    0.0017319205   4.7098587e-06   1.4129576e-05   0.00047098587
       5.3659487   1.8205058e-05   5.4615174e-05    0.0018205058   5.3044560e-06   1.5913368e-05   0.00053044560
       5.6214523   1.9093864e-05   5.7281592e-05    0.0019093864   5.9681926e-06   1.7904578e-05   0.00059681926
       5.8891225   1.9984454e-05   5.9953362e-05    0.0019984454   6.7087835e-06   2.0126350e-05   0.00067087835
       6.1695375   2.0875553e-05   6.2626660e-05    0.0020875553   7.5347151e-06   2.2604145e-05   0.00075347151
       6.4633055   2.1765690e-05   6.5297069e-05    0.0021765690   8.4552769e-06   2.5365831e-05   0.00084552769
       6.7710590   2.2653095e-05   6.7959284e-05    0.0022653095   9.4805676e-06   2.8441703e-05   0.00094805676
       7.0934682   2.3535596e-05   7.0606787e-05    0.0023535596   1.0621498e-05   3.1864493e-05    0.0010621498
       7.4312296   2.4410501e-05   7.3231504e-05    0.0024410501   1.1889729e-05   3.5669188e-05    0.0011889729
       7.7850733   2.5274493e-05   7.5823479e-05    0.0025274493   1.3297592e-05   3.9892777e-05    0.0013297592
       8.1557655   2.6123549e-05   7.8370646e-05    0.0026123549   1.4857974e-05   4.4573922e-05    0.0014857974
       8.5441093   2.6952895e-05   8.0858686e-05    0.0026952895   1.6584161e-05   4.9752482e-05    0.0016584161
       8.9509411   2.7756957e-05   8.3270872e-05    0.0027756957   1.8489578e-05   5.5468734e-05    0.0018489578
       9.3771477   2.8529427e-05   8.5588281e-05    0.0028529427   2.0587632e-05   6.1762896e-05    0.0020587632
       9.8236485   2.9263285e-05   8.7789856e-05    0.0029263285   2.2891295e-05   6.8673885e-05    0.0022891295
       10.291408   2.9950951e-05   8.9852853e-05    0.0029950951   2.5412839e-05   7.6238517e-05    0.0025412839
       10.781445   3.0584459e-05   9.1753377e-05    0.0030584459   2.8163530e-05   8.4490589e-05    0.0028163530
       11.294808   3.1155623e-05   9.3466870e-05    0.0031155623   3.1153113e-05   9.3459340e-05    0.0031153113
       11.832616   3.1656349e-05   9.4969047e-05    0.0031656349   3.4389668e-05   0.00010316901    0.0034389668
       12.396039   3.2078848e-05   9.6236544e-05    0.0032078848   3.7879193e-05   0.00011363758    0.0037879193
       12.986283   3.2415898e-05   9.7247693e-05    0.0032415898   4.1625149e-05   0.00012487545    0.0041625149
       13.604639   3.2661153e-05   9.7983460e-05    0.0032661153   4.5628561e-05   0.00013688568    0.0045628561
       14.252431   3.2809314e-05   9.8427941e-05    0.0032809314   4.9887435e-05   0.00014966231    0.0049887435
       14.931076   3.2856374e-05   9.8569121e-05    0.0032856374   5.4397066e-05   0.00016319120    0.0054397066
       15.642027   3.2799743e-05   9.8399228e-05    0.0032799743   5.9149595e-05   0.00017744878    0.0059149595
       16.386829   3.2638348e-05   9.7915043e-05    0.0032638348   6.4134383e-05   0.00019240315    0.0064134383
       17.167107   3.2372676e-05   9.7118027e-05    0.0032372676   6.9338027e-05   0.00020801408    0.0069338027
       17.984528   3.2004767e-05   9.6014300e-05    0.0032004767   7.4744313e-05   0.00022423294    0.0074744313
       18.840879   3.1538112e-05   9.4614336e-05    0.0031538112   8.0334894e-05   0.00024100468    0.0080334894
       19.737999   3.0977585e-05   9.2932756e-05    0.0030977585   8.6089117e-05   0.00025826735    0.0086089117
       20.677834   3.0329253e-05   9.0987760e-05    0.0030329253   9.1984732e-05   0.00027595419    0.0091984732
       21.662432   2.9600191e-05   8.8800573e-05    0.0029600191   9.7998097e-05   0.00029399429    0.0097998097
       22.693899   2.8798328e-05   8.6394985e-05    0.0028798328   0.00010410434   0.00031231303     0.010410434
       23.774494   2.7932166e-05   8.3796499e-05    0.0027932166   0.00011027817   0.00033083451     0.011027817
       24.906528   2.7010649e-05   8.1031948e-05    0.0027010649   0.00011649365   0.00034948095     0.011649365
       26.092480   2.6042877e-05   7.8128630e-05    0.0026042877   0.00012272514   0.00036817542     0.012272514
       27.334887   2.5037999e-05   7.5113996e-05    0.0025037999   0.00012894700   0.00038684099     0.012894700
       28.636452   2.4004985e-05   7.2014954e-05    0.0024004985   0.00013513438   0.00040540313     0.013513438
       30.000008   2.2952482e-05   6.8857445e-05    0.0022952482   0.00014126318   0.00042378953     0.014126318
