       7.4312296   2.0870942e-07   6.2612825e-07   2.0870942e-05   1.3112850e-05   3.9338550e-05    0.0013112850
       7.7850733   2.1650344e-07   6.4951031e-07   2.1650344e-05   1.4765940e-05   4.4297819e-05    0.0014765940
       8.1557655   2.2432535e-07   6.7297606e-07   2.2432535e-05   1.6616760e-05   4.9850279e-05    0.0016616760
       8.5441093   2.3217833e-07   6.9653500e-07   2.3217833e-05   1.8688748e-05   5.6066244e-05    0.0018688748
       8.9509411   2.4006537e-07   7.2019612e-07   2.4006537e-05   2.1008059e-05   6.3024176e-05    0.0021008059
       9.3771477   2.4798930e-07   7.4396791e-07   2.4798930e-05   2.3603955e-05   7.0811865e-05    0.0023603955
       9.8236485   2.5595166e-07   7.6785497e-07   2.5595166e-05   2.6508950e-05   7.9526849e-05    0.0026508950
       10.291408   2.6395220e-07   7.9185659e-07   2.6395220e-05   2.9759139e-05   8.9277418e-05    0.0029759139
       10.781445   2.7198814e-07   8.1596441e-07   2.7198814e-05   3.3394502e-05   0.00010018351    0.0033394502
       11.294808   2.8005252e-07   8.4015755e-07   2.8005252e-05   3.7458869e-05   0.00011237661    0.0037458869
       11.832616   2.8813380e-07   8.6440141e-07   2.8813380e-05   4.2000289e-05   0.00012600087    0.0042000289
       12.396039   2.9621421e-07   8.8864262e-07   2.9621421e-05   4.7070907e-05   0.00014121272    0.0047070907
       12.986283   3.0426812e-07   9.1280437e-07   3.0426812e-05   5.2726553e-05   0.00015817966    0.0052726553
       13.604639   3.1226192e-07   9.3678576e-07   3.1226192e-05   5.9026893e-05   0.00017708068    0.0059026893
       14.252431   3.2015189e-07   9.6045567e-07   3.2015189e-05   6.6034267e-05   0.00019810280    0.0066034267
       14.931076   3.2788474e-07   9.8365423e-07   3.2788474e-05   7.3813552e-05   0.00022144066    0.0073813552
       15.642027   3.3539655e-07   1.0061896e-06   3.3539655e-05   8.2430455e-05   0.00024729137    0.0082430455
       16.386829   3.4261371e-07   1.0278411e-06   3.4261371e-05   9.1950825e-05   0.00027585248    0.0091950825
       17.167107   3.4945383e-07   1.0483615e-06   3.4945383e-05   0.00010243899   0.00030731698     0.010243899
       17.984528   3.5582690e-07   1.0674807e-06   3.5582690e-05   0.00011395564   0.00034186693     0.011395564
       18.840879   3.6163802e-07   1.0849141e-06   3.6163802e-05   0.00012655691   0.00037967073     0.012655691
       19.737999   3.6678956e-07   1.1003687e-06   3.6678956e-05   0.00014029151   0.00042087452     0.014029151
       20.677834   3.7118459e-07   1.1135538e-06   3.7118459e-05   0.00015519974   0.00046559922     0.015519974
       21.662432   3.7472987e-07   1.1241896e-06   3.7472987e-05   0.00017131148   0.00051393445     0.017131148
       22.693899   3.7733919e-07   1.1320176e-06   3.7733919e-05   0.00018864400   0.00056593199     0.018864400
       23.774494   3.7893662e-07   1.1368099e-06   3.7893662e-05   0.00020720186   0.00062160557     0.020720186
       24.906528   3.7945920e-07   1.1383776e-06   3.7945920e-05   0.00022697437   0.00068092311     0.022697437
       26.092480   3.7885940e-07   1.1365782e-06   3.7885940e-05   0.00024793669   0.00074381008     0.024793669
       27.334887   3.7710685e-07   1.1313205e-06   3.7710685e-05   0.00027004771   0.00081014313     0.027004771
       28.636452   3.7418953e-07   1.1225686e-06   3.7418953e-05   0.00029325191   0.00087975574     0.029325191
       30.000008   3.7011389e-07   1.1103417e-06   3.7011389e-05   0.00031747914   0.00095243741     0.031747914
